uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,buff
f3b252401f2211ef8f4228c2dd2980ba,4,1,26300,2,Guinaifen,Himeko,Robin,Gallagher,Argument
f3b252401f2211ef8f4228c2dd2980ba,4,2,30086,2,Kafka,Black Swan,Sampo,Huohuo,Verification
f3b252411f2211ef97e028c2dd2980ba,4,1,29948,2,Argenti,Tingyun,Ruan Mei,Luocha,Argument
f3b252411f2211ef97e028c2dd2980ba,4,2,29121,2,Kafka,Sampo,Asta,Aventurine,Rebuttal
f3b252421f2211ef81f828c2dd2980ba,4,1,17807,0,Herta,Robin,Clara,Luocha,Rebuttal
f3b252421f2211ef81f828c2dd2980ba,4,2,21403,0,Acheron,Pela,Guinaifen,Aventurine,Verification
f3b252431f2211efb6e628c2dd2980ba,4,1,23599,2,Himeko,Herta,Imaginary Trailblazer,Gallagher,Argument
f3b252431f2211efb6e628c2dd2980ba,4,2,26945,2,Acheron,Kafka,Sampo,Fu Xuan,Verification
f3b252441f2211efb72f28c2dd2980ba,4,1,15066,1,Acheron,Welt,Pela,Aventurine,Verification
f3b252441f2211efb72f28c2dd2980ba,4,2,32695,1,Kafka,Black Swan,Sampo,Ruan Mei,Verification
f3b252451f2211ef971228c2dd2980ba,4,1,26485,1,Gallagher,Guinaifen,Black Swan,Luka,Verification
f3b252451f2211ef971228c2dd2980ba,4,2,18830,1,Huohuo,Sampo,Kafka,Welt,Verification
f3b252461f2211efbd0728c2dd2980ba,4,1,30910,3,Herta,Himeko,Ruan Mei,Luocha,Argument
f3b252461f2211efbd0728c2dd2980ba,4,2,31550,3,Gepard,Guinaifen,Pela,Acheron,Verification
f3b252471f2211efb48228c2dd2980ba,4,1,26718,1,Acheron,Silver Wolf,Pela,Fu Xuan,Verification
f3b252471f2211efb48228c2dd2980ba,4,2,20786,1,Kafka,Guinaifen,Sampo,Luocha,Verification
f3b252481f2211efb59528c2dd2980ba,4,1,30184,1,Acheron,Black Swan,Himeko,Fu Xuan,Rebuttal
f3b252481f2211efb59528c2dd2980ba,4,2,14954,1,Gallagher,Kafka,Clara,Sampo,Rebuttal
f3b252491f2211efa92428c2dd2980ba,4,1,24183,3,Acheron,Pela,Silver Wolf,Aventurine,Verification
f3b252491f2211efa92428c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Guinaifen,Huohuo,Verification
f3b2524a1f2211ef8c7628c2dd2980ba,4,1,17860,0,Guinaifen,Imaginary Trailblazer,Ruan Mei,Luocha,Argument
f3b2524a1f2211ef8c7628c2dd2980ba,4,2,19000,0,Acheron,Silver Wolf,Pela,Bailu,Verification
f3b2524b1f2211ef943f28c2dd2980ba,4,1,20015,3,Pela,Gallagher,Himeko,Acheron,Rebuttal
f3b2524b1f2211ef943f28c2dd2980ba,4,2,40000,3,Huohuo,Ruan Mei,Black Swan,Kafka,Argument
f3b2524c1f2211ef8f8d28c2dd2980ba,4,1,22938,1,Acheron,Guinaifen,Pela,Gepard,Verification
f3b2524c1f2211ef8f8d28c2dd2980ba,4,2,19025,1,Blade,Sparkle,Himeko,Jing Yuan,Argument
f3b2524d1f2211efa62728c2dd2980ba,4,1,35045,3,Herta,Himeko,Aventurine,Robin,Argument
f3b2524d1f2211efa62728c2dd2980ba,4,2,28174,3,Acheron,Pela,Bronya,Fu Xuan,Argument
f3b2524e1f2211efb7d828c2dd2980ba,4,1,35035,3,Argenti,Himeko,Robin,Huohuo,Argument
f3b2524e1f2211efb7d828c2dd2980ba,4,2,29105,3,Acheron,Kafka,Pela,Fire Trailblazer,Verification
f3b2524f1f2211efb9ba28c2dd2980ba,4,1,15636,1,Topaz & Numby,Clara,Himeko,Gallagher,Argument
f3b2524f1f2211efb9ba28c2dd2980ba,4,2,27586,1,Kafka,Black Swan,Ruan Mei,Huohuo,Rebuttal
f3b252501f2211efae3528c2dd2980ba,4,1,20376,1,Acheron,Pela,Silver Wolf,Fu Xuan,Verification
f3b252501f2211efae3528c2dd2980ba,4,2,28702,1,Kafka,Black Swan,Ruan Mei,Bailu,Rebuttal
f3b252511f2211ef932828c2dd2980ba,4,1,29073,2,Clara,Tingyun,Himeko,Aventurine,Argument
f3b252511f2211ef932828c2dd2980ba,4,2,28390,2,Kafka,Black Swan,Ruan Mei,Blade,Argument
f3b252521f2211ef94d728c2dd2980ba,4,1,40000,3,Aventurine,Robin,Herta,Himeko,Argument
f3b252521f2211ef94d728c2dd2980ba,4,2,22772,3,Asta,Ruan Mei,Sampo,Serval,Argument
f3b252531f2211ef914928c2dd2980ba,4,1,21519,3,Argenti,Robin,Guinaifen,Fu Xuan,Argument
f3b252531f2211ef914928c2dd2980ba,4,2,38500,3,Acheron,Black Swan,Kafka,Luocha,Verification
f3b252541f2211efb64928c2dd2980ba,4,1,22590,1,Gallagher,Himeko,Ruan Mei,Imaginary Trailblazer,Argument
f3b252541f2211efb64928c2dd2980ba,4,2,17526,1,Blade,Bronya,Jingliu,Bailu,Argument
f3b252551f2211ef81bd28c2dd2980ba,4,1,24321,2,Topaz & Numby,Himeko,Argenti,Huohuo,Argument
f3b252551f2211ef81bd28c2dd2980ba,4,2,34365,2,Acheron,Kafka,Black Swan,Luocha,Verification
f3b252561f2211ef8e2828c2dd2980ba,4,1,16400,1,Himeko,Herta,Ruan Mei,Fu Xuan,Argument
f3b252561f2211ef8e2828c2dd2980ba,4,2,27689,1,Acheron,Kafka,Sampo,Bailu,Verification
f3b252571f2211efa74328c2dd2980ba,4,1,22395,2,Gallagher,Robin,Himeko,Guinaifen,Rebuttal
f3b252571f2211efa74328c2dd2980ba,4,2,28280,2,Huohuo,Black Swan,Ruan Mei,Sampo,Argument
f3b252581f2211ef964128c2dd2980ba,4,1,37485,3,Himeko,Herta,Ruan Mei,Aventurine,Argument
f3b252581f2211ef964128c2dd2980ba,4,2,22668,3,Acheron,Kafka,Sampo,Huohuo,Rebuttal
f3b252591f2211efb18a28c2dd2980ba,4,1,21207,1,Acheron,Pela,Welt,Luocha,Verification
f3b252591f2211efb18a28c2dd2980ba,4,2,28665,1,Tingyun,Kafka,Black Swan,Gallagher,Verification
f3b2525a1f2211efa4ce28c2dd2980ba,4,1,28972,3,Acheron,Fu Xuan,Silver Wolf,Pela,Verification
f3b2525a1f2211efa4ce28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Gallagher,Rebuttal
f3b2525b1f2211efb68028c2dd2980ba,4,1,24740,3,Fu Xuan,Robin,Herta,Himeko,Argument
f3b2525b1f2211efb68028c2dd2980ba,4,2,40000,3,Ruan Mei,Acheron,Black Swan,Kafka,Verification
f3b2525c1f2211ef9d5428c2dd2980ba,4,1,36180,3,Clara,Luocha,Robin,Herta,Argument
f3b2525c1f2211ef9d5428c2dd2980ba,4,2,38500,3,Fu Xuan,Acheron,Black Swan,Kafka,Verification
f3b2525d1f2211efb47f28c2dd2980ba,4,1,24544,3,Fu Xuan,Asta,Herta,Himeko,Rebuttal
f3b2525d1f2211efb47f28c2dd2980ba,4,2,40000,3,Luocha,Pela,Black Swan,Kafka,Verification
f3b2525e1f2211efbe4b28c2dd2980ba,4,1,32387,3,Kafka,Guinaifen,Ruan Mei,Huohuo,Rebuttal
f3b2525e1f2211efbe4b28c2dd2980ba,4,2,29601,3,Acheron,Black Swan,Pela,Aventurine,Verification
f3b2525f1f2211efb90928c2dd2980ba,4,1,26992,2,Clara,Himeko,Gallagher,Robin,Argument
f3b2525f1f2211efb90928c2dd2980ba,4,2,28535,2,Acheron,Black Swan,Blade,Ruan Mei,Argument
f3b252601f2211ef9cb328c2dd2980ba,4,1,40000,2,Herta,Robin,Clara,March 7th,Argument
f3b252601f2211ef9cb328c2dd2980ba,4,2,18621,2,Jing Yuan,Himeko,Asta,Luocha,Argument
f3b252611f2211ef972128c2dd2980ba,4,1,40000,3,Black Swan,Sampo,Ruan Mei,Luocha,Rebuttal
f3b252611f2211ef972128c2dd2980ba,4,2,21831,3,Acheron,Fu Xuan,Pela,Silver Wolf,Verification
f3b252621f2211efaf1728c2dd2980ba,4,1,15322,0,Acheron,Aventurine,Silver Wolf,Pela,Verification
f3b252621f2211efaf1728c2dd2980ba,4,2,20256,0,Huohuo,Kafka,Black Swan,Ruan Mei,Rebuttal
f3b252631f2211ef954f28c2dd2980ba,4,1,37835,3,Black Swan,Guinaifen,Tingyun,Huohuo,Rebuttal
f3b252631f2211ef954f28c2dd2980ba,4,2,24800,3,Kafka,Sampo,Robin,Gallagher,Rebuttal
f3b252641f2211ef846c28c2dd2980ba,4,1,28699,3,Argenti,Himeko,Sparkle,Huohuo,Argument
f3b252641f2211ef846c28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Guinaifen,Ruan Mei,Rebuttal
f3b252651f2211ef9e6428c2dd2980ba,4,1,28052,3,Argenti,Himeko,Robin,Asta,Rebuttal
f3b252651f2211ef9e6428c2dd2980ba,4,2,40000,3,Acheron,Kafka,Black Swan,Fu Xuan,Verification
f3b252661f2211ef9d9628c2dd2980ba,4,1,27190,3,Clara,Himeko,Ruan Mei,Lynx,Argument
f3b252661f2211ef9d9628c2dd2980ba,4,2,37180,3,Kafka,Black Swan,Acheron,Gallagher,Verification
f3b252671f2211efa4a128c2dd2980ba,4,1,40000,3,Guinaifen,Robin,Luocha,Black Swan,Rebuttal
f3b252671f2211efa4a128c2dd2980ba,4,2,26335,3,Acheron,Fu Xuan,Kafka,Sampo,Rebuttal
f3b252681f2211ef9e5328c2dd2980ba,4,1,27785,3,Gallagher,Welt,Pela,Acheron,Verification
f3b252681f2211ef9e5328c2dd2980ba,4,2,40000,3,Huohuo,Kafka,Black Swan,Sampo,Verification
f3b252691f2211efb2fd28c2dd2980ba,4,1,40000,3,Luocha,Kafka,Black Swan,Robin,Rebuttal
f3b252691f2211efb2fd28c2dd2980ba,4,2,20957,3,Fu Xuan,Silver Wolf,Pela,Acheron,Verification
f3b2526a1f2211ef891228c2dd2980ba,4,1,19695,2,Gallagher,Pela,Silver Wolf,Acheron,Verification
f3b2526a1f2211ef891228c2dd2980ba,4,2,40000,2,Black Swan,Luocha,Kafka,Sampo,Rebuttal
f3b2526b1f2211ef963f28c2dd2980ba,4,1,28759,3,Acheron,Pela,Sampo,Gallagher,Verification
f3b2526b1f2211ef963f28c2dd2980ba,4,2,40000,3,Kafka,Ruan Mei,Black Swan,Luocha,Rebuttal
f3b2526c1f2211efa2f828c2dd2980ba,4,1,21040,1,Seele,Bronya,Aventurine,Robin,Argument
f3b2526c1f2211efa2f828c2dd2980ba,4,2,24970,1,Acheron,Silver Wolf,Sparkle,Welt,Verification
f3b2526d1f2211efafd028c2dd2980ba,4,1,40000,3,Lynx,Black Swan,Kafka,Guinaifen,Rebuttal
f3b2526d1f2211efafd028c2dd2980ba,4,2,22905,3,Fu Xuan,Silver Wolf,Pela,Acheron,Verification
f3b2526e1f2211efac7f28c2dd2980ba,4,1,22495,3,Argenti,Sparkle,Bronya,Fu Xuan,Argument
f3b2526e1f2211efac7f28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Robin,Rebuttal
f3b2526f1f2211ef874128c2dd2980ba,4,1,15512,0,Gepard,Guinaifen,Clara,Himeko,Argument
f3b2526f1f2211ef874128c2dd2980ba,4,2,17993,0,Kafka,Sampo,Huohuo,Acheron,Rebuttal
f3b252701f2211ef8d3b28c2dd2980ba,4,1,23356,3,Argenti,Himeko,Aventurine,Asta,Argument
f3b252701f2211ef8d3b28c2dd2980ba,4,2,40000,3,Black Swan,Kafka,Huohuo,Ruan Mei,Rebuttal
f3b252711f2211ef9e0128c2dd2980ba,4,1,37625,3,Aventurine,Himeko,Topaz & Numby,Asta,Argument
f3b252711f2211ef9e0128c2dd2980ba,4,2,23480,3,Serval,Blade,Ruan Mei,Jing Yuan,Argument
f3b252721f2211ef903128c2dd2980ba,4,1,29889,3,Acheron,Pela,Silver Wolf,Fu Xuan,Verification
f3b252721f2211ef903128c2dd2980ba,4,2,38500,3,Kafka,Black Swan,Ruan Mei,Luocha,Rebuttal
f3b252731f2211efb26928c2dd2980ba,4,1,35025,3,Sparkle,Bronya,Blade,Luocha,Argument
f3b252731f2211efb26928c2dd2980ba,4,2,28633,3,Ruan Mei,Black Swan,Sampo,Tingyun,Rebuttal
f3b252741f2211ef9ef828c2dd2980ba,4,1,20000,3,Clara,Aventurine,Topaz & Numby,Tingyun,Rebuttal
f3b252741f2211ef9ef828c2dd2980ba,4,2,40000,3,Acheron,Kafka,Black Swan,Huohuo,Verification
f3b252751f2211ef998a28c2dd2980ba,4,1,37260,2,Clara,Ruan Mei,Aventurine,Himeko,Argument
f3b252751f2211ef998a28c2dd2980ba,4,2,18280,2,Jing Yuan,Blade,Robin,Huohuo,Argument
f3b252761f2211efba8a28c2dd2980ba,4,1,20000,2,Himeko,Herta,Fu Xuan,Silver Wolf,Argument
f3b252761f2211efba8a28c2dd2980ba,4,2,37500,2,Acheron,Kafka,Sampo,Sparkle,Verification
f3b252771f2211efa1c428c2dd2980ba,4,1,23715,3,Argenti,Robin,Ruan Mei,Luocha,Argument
f3b252771f2211efa1c428c2dd2980ba,4,2,38500,3,Kafka,Black Swan,Acheron,Huohuo,Verification
f3b252781f2211ef82cb28c2dd2980ba,4,1,40000,3,Gallagher,Sparkle,Himeko,Ruan Mei,Argument
f3b252781f2211ef82cb28c2dd2980ba,4,2,21003,3,Fu Xuan,Acheron,Pela,Silver Wolf,Verification
f3b252791f2211ef8f6128c2dd2980ba,4,1,26637,3,Acheron,Silver Wolf,Pela,Luocha,Verification
f3b252791f2211ef8f6128c2dd2980ba,4,2,40000,3,Ruan Mei,Black Swan,Gallagher,Kafka,Rebuttal
f3b2527a1f2211ef8a0128c2dd2980ba,4,1,23004,2,Guinaifen,Clara,Aventurine,Herta,Argument
f3b2527a1f2211ef8a0128c2dd2980ba,4,2,31520,2,Black Swan,Kafka,Ruan Mei,Huohuo,Rebuttal
f3b2527b1f2211ef83e428c2dd2980ba,4,1,25183,3,Himeko,Herta,Robin,Fu Xuan,Rebuttal
f3b2527b1f2211ef83e428c2dd2980ba,4,2,37480,3,Kafka,Black Swan,Acheron,Ruan Mei,Verification
f3b2527c1f2211efa86028c2dd2980ba,4,1,40000,3,Topaz & Numby,Himeko,Robin,Aventurine,Argument
f3b2527c1f2211efa86028c2dd2980ba,4,2,38000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Argument
f3b2527d1f2211ef966f28c2dd2980ba,4,1,25022,2,Himeko,Topaz & Numby,Fu Xuan,Robin,Argument
f3b2527d1f2211ef966f28c2dd2980ba,4,2,33318,2,Acheron,Silver Wolf,Black Swan,Huohuo,Rebuttal
f3b2527e1f2211ef93b428c2dd2980ba,4,1,27121,3,Himeko,Ruan Mei,Gallagher,Robin,Rebuttal
f3b2527e1f2211ef93b428c2dd2980ba,4,2,38470,3,Acheron,Kafka,Black Swan,Aventurine,Verification
f3b2527f1f2211efb3f428c2dd2980ba,4,1,29569,3,Himeko,Robin,Herta,Fu Xuan,Argument
f3b2527f1f2211efb3f428c2dd2980ba,4,2,36195,3,Kafka,Acheron,Aventurine,Sampo,Verification
f3b252801f2211efa58b28c2dd2980ba,4,1,26738,1,Aventurine,Robin,Bronya,Jingliu,Argument
f3b252801f2211efa58b28c2dd2980ba,4,2,21021,1,Pela,Silver Wolf,Acheron,Luocha,Verification
f3b252811f2211ef9ff328c2dd2980ba,4,1,35655,3,Himeko,Clara,Ruan Mei,Gallagher,Argument
f3b252811f2211ef9ff328c2dd2980ba,4,2,27311,3,Acheron,Silver Wolf,Bronya,Fire Trailblazer,Argument
f3b252821f2211efa18f28c2dd2980ba,4,1,38430,3,Robin,Clara,Himeko,Aventurine,Argument
f3b252821f2211efa18f28c2dd2980ba,4,2,23285,3,Acheron,Silver Wolf,Pela,Sparkle,Verification
f3b252831f2211efa22a28c2dd2980ba,4,1,16856,1,Clara,Sparkle,Himeko,Fu Xuan,Argument
f3b252831f2211efa22a28c2dd2980ba,4,2,27148,1,Kafka,Black Swan,Ruan Mei,Gepard,Argument
f3b252841f2211ef874b28c2dd2980ba,4,1,18554,0,Boothill,Ruan Mei,Sparkle,Gallagher,Argument
f3b252841f2211ef874b28c2dd2980ba,4,2,14881,0,Blade,Bronya,Himeko,Luocha,Argument
f3b278db1f2211efbf0a28c2dd2980ba,4,1,23111,1,Acheron,Silver Wolf,Pela,Gallagher,Verification
f3b278db1f2211efbf0a28c2dd2980ba,4,2,23623,1,Blade,Sparkle,Bronya,Ruan Mei,Argument
f3b278dc1f2211efb88728c2dd2980ba,4,1,40000,3,Robin,Jingliu,Sparkle,Luocha,Argument
f3b278dc1f2211efb88728c2dd2980ba,4,2,40000,3,Fu Xuan,Black Swan,Kafka,Acheron,Verification
f3b278dd1f2211efbc5428c2dd2980ba,4,1,23919,3,Acheron,Bronya,Silver Wolf,Fu Xuan,Argument
f3b278dd1f2211efbc5428c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Rebuttal
f3b278de1f2211efbe1928c2dd2980ba,4,1,26635,1,Argenti,Tingyun,Sparkle,Luocha,Argument
f3b278de1f2211efbe1928c2dd2980ba,4,2,21779,1,Acheron,Kafka,Guinaifen,Aventurine,Verification
f3b278df1f2211ef841728c2dd2980ba,4,1,40000,3,Acheron,Sparkle,Guinaifen,Fu Xuan,Argument
f3b278df1f2211ef841728c2dd2980ba,4,2,40000,3,Ruan Mei,Black Swan,Kafka,Huohuo,Argument
f3b278e01f2211efaf4f28c2dd2980ba,4,1,20133,3,Acheron,Pela,Silver Wolf,Fu Xuan,Verification
f3b278e01f2211efaf4f28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Rebuttal
f3b278e11f2211efaf1028c2dd2980ba,4,1,32875,2,Argenti,Tingyun,Huohuo,Sparkle,Argument
f3b278e11f2211efaf1028c2dd2980ba,4,2,24550,2,Clara,Robin,Herta,Luocha,Argument
f3b278e21f2211efa70228c2dd2980ba,4,1,27240,3,Acheron,Gallagher,Kafka,Silver Wolf,Verification
f3b278e21f2211efa70228c2dd2980ba,4,2,34757,3,Ruan Mei,Sampo,Black Swan,Bronya,Argument
f3b278e31f2211efad7328c2dd2980ba,4,1,28197,3,Robin,Aventurine,Topaz & Numby,Guinaifen,Argument
f3b278e31f2211efad7328c2dd2980ba,4,2,40000,3,Jing Yuan,Black Swan,Tingyun,Ruan Mei,Rebuttal
f3b278e41f2211ef8c4128c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Ruan Mei,Lynx,Rebuttal
f3b278e41f2211ef8c4128c2dd2980ba,4,2,20000,3,Jing Yuan,Sparkle,Tingyun,Fu Xuan,Argument
f3b278e51f2211ef984328c2dd2980ba,4,1,27708,3,Acheron,Guinaifen,Sparkle,Huohuo,Rebuttal
f3b278e51f2211ef984328c2dd2980ba,4,2,40000,3,Ruan Mei,Kafka,Aventurine,Black Swan,Verification
f3b278e61f2211efbcc628c2dd2980ba,4,1,22549,3,Tingyun,Clara,Acheron,Fu Xuan,Argument
f3b278e61f2211efbcc628c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Robin,Huohuo,Rebuttal
f3b278e71f2211ef89a028c2dd2980ba,4,1,33620,3,Robin,Topaz & Numby,Clara,Luocha,Argument
f3b278e71f2211ef89a028c2dd2980ba,4,2,27024,3,Kafka,Ruan Mei,Sampo,Tingyun,Rebuttal
f3b278e81f2211ef83b928c2dd2980ba,4,1,33450,1,Himeko,Robin,Ruan Mei,Gallagher,Argument
f3b278e81f2211ef83b928c2dd2980ba,4,2,15388,1,Clara,Tingyun,Sparkle,Huohuo,Argument
f3b278e91f2211ef9a6728c2dd2980ba,4,1,36305,3,Acheron,Pela,Silver Wolf,Gepard,Verification
f3b278e91f2211ef9a6728c2dd2980ba,4,2,26128,3,Jing Yuan,Sparkle,Tingyun,Ruan Mei,Argument
f3b278ea1f2211efba7728c2dd2980ba,4,1,30343,3,Himeko,Asta,Huohuo,Clara,Argument
f3b278ea1f2211efba7728c2dd2980ba,4,2,34255,3,Acheron,Kafka,Black Swan,Fu Xuan,Verification
f3b278eb1f2211ef8ef928c2dd2980ba,4,1,40000,3,Sparkle,Robin,Herta,Acheron,Argument
f3b278eb1f2211ef8ef928c2dd2980ba,4,2,40000,3,Black Swan,Huohuo,Kafka,Ruan Mei,Argument
f3b278ec1f2211ef9de328c2dd2980ba,4,1,28335,2,Gallagher,Ruan Mei,Herta,Himeko,Argument
f3b278ec1f2211ef9de328c2dd2980ba,4,2,26454,2,Bailu,Imaginary Trailblazer,Kafka,Acheron,Argument
f3b278ed1f2211efaee028c2dd2980ba,4,1,40000,3,Aventurine,Asta,Ruan Mei,Himeko,Argument
f3b278ed1f2211efaee028c2dd2980ba,4,2,23920,3,Fu Xuan,Sparkle,Herta,Jing Yuan,Argument
f3b278ee1f2211efb40e28c2dd2980ba,4,1,34182,3,Sparkle,Acheron,Pela,Aventurine,Argument
f3b278ee1f2211efb40e28c2dd2980ba,4,2,26839,3,Ruan Mei,Kafka,Sampo,Gallagher,Rebuttal
f3b278ef1f2211ef954d28c2dd2980ba,4,1,40000,3,Aventurine,Argenti,Sparkle,Robin,Argument
f3b278ef1f2211ef954d28c2dd2980ba,4,2,36295,3,Kafka,Black Swan,Gallagher,Guinaifen,Verification
f3b278f01f2211ef9c5828c2dd2980ba,4,1,23488,3,Clara,Guinaifen,Robin,Huohuo,Rebuttal
f3b278f01f2211ef9c5828c2dd2980ba,4,2,40000,3,Acheron,Black Swan,Kafka,Fu Xuan,Verification
f3b278f11f2211efa27528c2dd2980ba,4,1,20000,1,Robin,Aventurine,Argenti,Sparkle,Rebuttal
f3b278f11f2211efa27528c2dd2980ba,4,2,21467,1,Acheron,Silver Wolf,Pela,Ruan Mei,Verification
f3b278f21f2211ef913328c2dd2980ba,4,1,23801,1,Ruan Mei,Clara,Sampo,Huohuo,Rebuttal
f3b278f21f2211ef913328c2dd2980ba,4,2,22350,1,Fire Trailblazer,Acheron,Silver Wolf,Welt,Verification
f3b278f31f2211ef86ae28c2dd2980ba,4,1,21455,3,Clara,Fu Xuan,Sparkle,Seele,Argument
f3b278f31f2211ef86ae28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Acheron,Verification
f3b278f41f2211ef8be828c2dd2980ba,4,1,40000,2,Aventurine,Robin,Topaz & Numby,Himeko,Argument
f3b278f41f2211ef8be828c2dd2980ba,4,2,18110,2,Jing Yuan,Ruan Mei,Luocha,Tingyun,Argument
f3b278f51f2211ef90cb28c2dd2980ba,4,1,37020,3,Black Swan,Sampo,Robin,Huohuo,Argument
f3b278f51f2211ef90cb28c2dd2980ba,4,2,23513,3,Kafka,Tingyun,Ruan Mei,Luocha,Argument
f3b278f61f2211ef935228c2dd2980ba,4,1,21801,3,Himeko,Topaz & Numby,Bronya,Huohuo,Argument
f3b278f61f2211ef935228c2dd2980ba,4,2,40000,3,Kafka,Acheron,Black Swan,Ruan Mei,Verification
f3b278f71f2211ef897128c2dd2980ba,4,1,40000,3,Himeko,Ruan Mei,Robin,Luocha,Argument
f3b278f71f2211ef897128c2dd2980ba,4,2,40000,3,Acheron,Kafka,Black Swan,Fu Xuan,Verification
f3b278f81f2211ef93c328c2dd2980ba,4,1,20608,3,Himeko,Sparkle,Clara,Luocha,Argument
f3b278f81f2211ef93c328c2dd2980ba,4,2,40000,3,Acheron,Kafka,Black Swan,Ruan Mei,Verification
f3b278f91f2211ef963a28c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Rebuttal
f3b278f91f2211ef963a28c2dd2980ba,4,2,20697,3,Acheron,Silver Wolf,Pela,Fu Xuan,Verification
f3b278fa1f2211ef87c328c2dd2980ba,4,1,32884,1,Bronya,Blade,Sparkle,Luocha,Argument
f3b278fa1f2211ef87c328c2dd2980ba,4,2,14967,1,Jing Yuan,Imaginary Trailblazer,Ruan Mei,Tingyun,Argument
f3b278fb1f2211ef9a7928c2dd2980ba,4,1,20035,3,Acheron,Fu Xuan,Pela,Silver Wolf,Verification
f3b278fb1f2211ef9a7928c2dd2980ba,4,2,40000,3,Black Swan,Kafka,Ruan Mei,Sampo,Verification
f3b278fc1f2211ef928628c2dd2980ba,4,1,37380,2,Robin,Aventurine,Argenti,Himeko,Argument
f3b278fc1f2211ef928628c2dd2980ba,4,2,20840,2,Sparkle,Jing Yuan,Sampo,Ruan Mei,Argument
f3b278fd1f2211ef99d328c2dd2980ba,4,1,40000,3,Clara,Himeko,Robin,Huohuo,Argument
f3b278fd1f2211ef99d328c2dd2980ba,4,2,38300,3,Acheron,Kafka,Black Swan,Fu Xuan,Verification
f3b278fe1f2211ef8f1a28c2dd2980ba,4,1,19515,1,Dr. Ratio,Aventurine,Topaz & Numby,Robin,Argument
f3b278fe1f2211ef8f1a28c2dd2980ba,4,2,27300,1,Kafka,Sampo,Ruan Mei,Guinaifen,Argument
f3b278ff1f2211ef8dfb28c2dd2980ba,4,1,32455,1,Clara,Fu Xuan,Ruan Mei,Himeko,Argument
f3b278ff1f2211ef8dfb28c2dd2980ba,4,2,16076,1,Blade,Lynx,Kafka,Sampo,Rebuttal
f3b279001f2211efbf5728c2dd2980ba,4,1,24255,3,Acheron,Silver Wolf,Aventurine,Pela,Verification
f3b279001f2211efbf5728c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Argument
f3b279011f2211ef892128c2dd2980ba,4,1,32102,3,Gallagher,Robin,Topaz & Numby,Himeko,Argument
f3b279011f2211ef892128c2dd2980ba,4,2,40000,3,Ruan Mei,Asta,Kafka,Black Swan,Rebuttal
f3b279021f2211efac4828c2dd2980ba,4,1,14763,2,Himeko,Argenti,Fu Xuan,Boothill,Argument
f3b279021f2211efac4828c2dd2980ba,4,2,40000,2,Acheron,Kafka,Black Swan,Aventurine,Verification
f3b279031f2211efac0e28c2dd2980ba,4,1,17849,2,Himeko,Imaginary Trailblazer,Acheron,Natasha,Argument
f3b279031f2211efac0e28c2dd2980ba,4,2,38081,2,Kafka,Bailu,Sampo,Black Swan,Verification
f3b279041f2211ef97e428c2dd2980ba,4,1,40000,3,Luocha,Black Swan,Kafka,Ruan Mei,Argument
f3b279041f2211ef97e428c2dd2980ba,4,2,20549,3,Fire Trailblazer,Bronya,Pela,Acheron,Argument
f3b279051f2211efa1a328c2dd2980ba,4,1,33878,3,Huohuo,Clara,Robin,Himeko,Argument
f3b279051f2211efa1a328c2dd2980ba,4,2,31745,3,Black Swan,Kafka,Ruan Mei,Gepard,Rebuttal
f3b279061f2211ef9bde28c2dd2980ba,4,1,36495,2,Aventurine,Guinaifen,Black Swan,Kafka,Verification
f3b279061f2211ef9bde28c2dd2980ba,4,2,19528,2,Fu Xuan,Sampo,Welt,Acheron,Verification
f3b279071f2211ef85c928c2dd2980ba,4,1,29570,2,Acheron,Luocha,Black Swan,Silver Wolf,Verification
f3b279071f2211ef85c928c2dd2980ba,4,2,20890,2,Kafka,Fu Xuan,Sampo,Ruan Mei,Argument
f3b279081f2211ef8af428c2dd2980ba,4,1,31160,3,Acheron,Pela,Himeko,Gallagher,Argument
f3b279081f2211ef8af428c2dd2980ba,4,2,33493,3,Black Swan,Guinaifen,Kafka,Huohuo,Verification
f3b279091f2211efa98d28c2dd2980ba,4,1,26180,3,Topaz & Numby,Luocha,Robin,Clara,Argument
f3b279091f2211efa98d28c2dd2980ba,4,2,40000,3,Acheron,Kafka,Black Swan,Gepard,Verification
f3b2790a1f2211efa26b28c2dd2980ba,4,1,31268,3,Argenti,Gallagher,Himeko,Sparkle,Rebuttal
f3b2790a1f2211efa26b28c2dd2980ba,4,2,38500,3,Kafka,Ruan Mei,Huohuo,Black Swan,Rebuttal
