uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,buff
0ae30fc2dc5c11ee88b728c2dd2980ba,4,2,40000,3,Sparkle,Seele,Fu Xuan,Clara,Spiel
0ae30fc3dc5c11eeaea528c2dd2980ba,4,1,40000,3,Himeko,Herta,Sparkle,Huohuo,Blarney
0ae30fc3dc5c11eeaea528c2dd2980ba,4,2,28666,3,Kafka,Black Swan,Ruan Mei,Luocha,Flattery
0ae30fc4dc5c11eeb3f228c2dd2980ba,4,1,40000,3,Ruan Mei,Herta,Himeko,Huohuo,Blarney
0ae30fc4dc5c11eeb3f228c2dd2980ba,4,2,34455,3,Sparkle,Dan Heng • Imbibitor Lunae,Seele,Luocha,Flattery
0ae30fc5dc5c11eeabed28c2dd2980ba,4,1,40000,3,Fu Xuan,Himeko,Ruan Mei,Herta,Blarney
0ae30fc5dc5c11eeabed28c2dd2980ba,4,2,33255,3,Dan Heng • Imbibitor Lunae,Luocha,Sparkle,Jing Yuan,Flattery
0ae30fc6dc5c11eea84c28c2dd2980ba,4,1,29483,3,Asta,Ruan Mei,Pela,Herta,Blarney
0ae30fc6dc5c11eea84c28c2dd2980ba,4,2,33648,3,Fu Xuan,Sparkle,Tingyun,Seele,Flattery
0ae30fc7dc5c11ee96fe28c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,March 7th,Blarney
0ae30fc7dc5c11ee96fe28c2dd2980ba,4,2,26350,3,Seele,Sparkle,Pela,Fu Xuan,Flattery
0ae30fc8dc5c11ee971328c2dd2980ba,4,1,24518,3,Clara,Jingliu,Ruan Mei,Lynx,Flattery
0ae30fc8dc5c11ee971328c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Sparkle,Fu Xuan,Flattery
0ae30fc9dc5c11eeb11128c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Fu Xuan,Blarney
0ae30fc9dc5c11eeb11128c2dd2980ba,4,2,31951,3,Jing Yuan,Sparkle,Tingyun,Huohuo,Flattery
0ae30fcadc5c11eeb92428c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Flattery
0ae30fcadc5c11eeb92428c2dd2980ba,4,2,40000,3,Dan Heng • Imbibitor Lunae,Tingyun,Bailu,Sparkle,Flattery
0ae30fcbdc5c11eeb18b28c2dd2980ba,4,1,40000,3,Himeko,Ruan Mei,Sparkle,Herta,Blarney
0ae30fcbdc5c11eeb18b28c2dd2980ba,4,2,22387,3,Jingliu,Pela,Bronya,Tingyun,Flattery
0ae30fccdc5c11ee9add28c2dd2980ba,4,1,33830,3,Jingliu,Pela,Bronya,Himeko,Flattery
0ae30fccdc5c11ee9add28c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Ruan Mei,Luocha,Flattery
0ae30fcddc5c11ee894a28c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Fu Xuan,Spiel
0ae30fcddc5c11ee894a28c2dd2980ba,4,2,40000,3,Luocha,Bronya,Blade,Jing Yuan,Spiel
0ae30fcedc5c11eebc6d28c2dd2980ba,4,1,29434,3,Himeko,Bailu,Dr. Ratio,Asta,Blarney
0ae30fcedc5c11eebc6d28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Tingyun,Ruan Mei,Spiel
0ae30fcfdc5c11eea31028c2dd2980ba,4,1,26529,1,Himeko,Herta,Ruan Mei,Luocha,Blarney
0ae30fcfdc5c11eea31028c2dd2980ba,4,2,20591,1,Dr. Ratio,Kafka,Black Swan,Fu Xuan,Blarney
0ae30fd0dc5c11eeafb428c2dd2980ba,4,1,34869,3,Herta,Huohuo,Ruan Mei,Dan Heng • Imbibitor Lunae,Blarney
0ae30fd0dc5c11eeafb428c2dd2980ba,4,2,31486,3,Clara,Luocha,Tingyun,Jing Yuan,Flattery
0ae30fd1dc5c11ee840528c2dd2980ba,4,1,25216,3,Jingliu,Bronya,Argenti,Luocha,Flattery
0ae30fd1dc5c11ee840528c2dd2980ba,4,2,35423,3,Jing Yuan,Sparkle,Tingyun,Bailu,Blarney
0ae30fd2dc5c11eebbfd28c2dd2980ba,4,1,40000,3,Himeko,Ruan Mei,Herta,Luocha,Blarney
0ae30fd2dc5c11eebbfd28c2dd2980ba,4,2,31450,3,Kafka,Tingyun,Black Swan,Huohuo,Spiel
0ae30fd3dc5c11eebd9e28c2dd2980ba,4,1,28720,3,Blade,Jingliu,Bronya,Pela,Blarney
0ae30fd3dc5c11eebd9e28c2dd2980ba,4,2,32267,3,Herta,Ruan Mei,Kafka,Luocha,Blarney
0ae30fd4dc5c11ee8d2e28c2dd2980ba,4,1,40000,3,Herta,Sparkle,Ruan Mei,March 7th,Blarney
0ae30fd4dc5c11ee8d2e28c2dd2980ba,4,2,23618,3,Kafka,Bronya,Asta,Tingyun,Spiel
0ae30fd5dc5c11ee87ea28c2dd2980ba,4,1,40000,3,Qingque,Himeko,Herta,Ruan Mei,Spiel
0ae30fd5dc5c11ee87ea28c2dd2980ba,4,2,40000,3,Luocha,Dan Heng • Imbibitor Lunae,Sparkle,Tingyun,Flattery
0ae30fd6dc5c11ee820a28c2dd2980ba,4,1,25238,3,Tingyun,Himeko,Jingliu,Fu Xuan,Blarney
0ae30fd6dc5c11ee820a28c2dd2980ba,4,2,40000,3,Bronya,Blade,Clara,Luocha,Blarney
0ae30fd7dc5c11eebce628c2dd2980ba,4,1,40000,3,Gepard,Sparkle,Ruan Mei,Herta,Blarney
0ae30fd7dc5c11eebce628c2dd2980ba,4,2,40000,3,Tingyun,Bronya,Clara,Fu Xuan,Blarney
0ae30fd8dc5c11eea97828c2dd2980ba,4,1,36800,3,Himeko,Herta,Luocha,Asta,Blarney
0ae30fd8dc5c11eea97828c2dd2980ba,4,2,40000,3,Black Swan,Kafka,Lynx,Ruan Mei,Flattery
0ae30fd9dc5c11eebc4028c2dd2980ba,4,1,35173,2,Fu Xuan,Sparkle,Herta,Himeko,Blarney
0ae30fd9dc5c11eebc4028c2dd2980ba,4,2,20021,2,Luocha,Dr. Ratio,Blade,Ruan Mei,Flattery
0ae30fdadc5c11ee9f7a28c2dd2980ba,4,1,36650,3,Himeko,Herta,Tingyun,Fu Xuan,Blarney
0ae30fdadc5c11ee9f7a28c2dd2980ba,4,2,27967,3,Kafka,Black Swan,Ruan Mei,Blade,Flattery
0ae30fdbdc5c11eea83f28c2dd2980ba,4,1,36500,3,Himeko,Topaz & Numby,Ruan Mei,Huohuo,Blarney
0ae30fdbdc5c11eea83f28c2dd2980ba,4,2,33009,3,Dan Heng • Imbibitor Lunae,Jing Yuan,Luocha,Sparkle,Flattery
0ae30fdcdc5c11ee9dda28c2dd2980ba,4,1,40000,3,Herta,Himeko,Asta,Ruan Mei,Blarney
0ae30fdcdc5c11ee9dda28c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Clara,Luocha,Blarney
0ae30fdddc5c11ee92f628c2dd2980ba,4,1,40000,3,Herta,Fu Xuan,Himeko,Ruan Mei,Blarney
0ae30fdddc5c11ee92f628c2dd2980ba,4,2,20407,3,Bronya,Tingyun,Clara,Bailu,Blarney
0ae30fdedc5c11eead2b28c2dd2980ba,4,1,40000,3,Jingliu,Himeko,Ruan Mei,Fu Xuan,Flattery
0ae30fdedc5c11eead2b28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Tingyun,Huohuo,Flattery
0ae30fdfdc5c11ee980628c2dd2980ba,4,1,40000,3,Argenti,Sparkle,Huohuo,Tingyun,Flattery
0ae30fdfdc5c11ee980628c2dd2980ba,4,2,40000,3,Luocha,Ruan Mei,Dan Heng • Imbibitor Lunae,Herta,Blarney
0ae30fe0dc5c11eeaf7a28c2dd2980ba,4,1,36108,3,Ruan Mei,Herta,Luocha,Himeko,Blarney
0ae30fe0dc5c11eeaf7a28c2dd2980ba,4,2,33567,3,Sparkle,Jing Yuan,Bailu,Tingyun,Flattery
0ae30fe1dc5c11eeac4a28c2dd2980ba,4,1,36350,3,Himeko,Herta,Ruan Mei,Huohuo,Blarney
0ae30fe1dc5c11eeac4a28c2dd2980ba,4,2,40000,3,Seele,Sparkle,Bronya,Fu Xuan,Flattery
0ae30fe2dc5c11eeb9b928c2dd2980ba,4,1,40000,3,Jingliu,Ruan Mei,Himeko,Fu Xuan,Blarney
0ae30fe2dc5c11eeb9b928c2dd2980ba,4,2,22257,3,Dr. Ratio,Kafka,Black Swan,Tingyun,Blarney
0ae30fe3dc5c11ee8e1628c2dd2980ba,4,1,31945,2,Himeko,Pela,Ruan Mei,Gepard,Blarney
0ae30fe3dc5c11ee8e1628c2dd2980ba,4,2,22972,2,Jing Yuan,Tingyun,Bronya,Luocha,Blarney
0ae30fe4dc5c11eeb3a728c2dd2980ba,4,1,40000,3,Himeko,Ruan Mei,Herta,Asta,Spiel
0ae30fe4dc5c11eeb3a728c2dd2980ba,4,2,40000,3,Sparkle,Bronya,Clara,Fu Xuan,Spiel
0ae30fe5dc5c11ee89a828c2dd2980ba,4,1,40000,3,Xueyi,Fu Xuan,Sparkle,Herta,Spiel
0ae30fe5dc5c11ee89a828c2dd2980ba,4,2,26251,3,Jing Yuan,Bronya,Asta,Tingyun,Spiel
0ae30fe6dc5c11eeb22528c2dd2980ba,4,1,40000,3,Fu Xuan,Ruan Mei,Himeko,Herta,Blarney
0ae30fe6dc5c11eeb22528c2dd2980ba,4,2,40000,3,Luocha,Sparkle,Tingyun,Clara,Blarney
0ae30fe7dc5c11ee92e528c2dd2980ba,4,1,36081,3,Fu Xuan,Jingliu,Himeko,Ruan Mei,Blarney
0ae30fe7dc5c11ee92e528c2dd2980ba,4,2,26500,3,Luocha,Clara,Sparkle,Tingyun,Blarney
0ae30fe8dc5c11eeaae028c2dd2980ba,4,1,40000,3,Fu Xuan,Himeko,Ruan Mei,Herta,Blarney
0ae30fe8dc5c11eeaae028c2dd2980ba,4,2,22399,3,Jingliu,Tingyun,Bronya,Huohuo,Flattery
0ae30fe9dc5c11ee84a628c2dd2980ba,4,1,34512,3,Himeko,Bronya,Clara,Seele,Blarney
0ae30fe9dc5c11ee84a628c2dd2980ba,4,2,26744,3,Bailu,Ruan Mei,Kafka,Dan Heng • Imbibitor Lunae,Blarney
0ae30feadc5c11eeae5a28c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Fu Xuan,Blarney
0ae30feadc5c11eeae5a28c2dd2980ba,4,2,21026,3,Jingliu,Bronya,Lynx,Clara,Spiel
0ae30febdc5c11ee9b9828c2dd2980ba,4,1,40000,3,Fu Xuan,Silver Wolf,Sparkle,Seele,Flattery
0ae30febdc5c11ee9b9828c2dd2980ba,4,2,40000,3,Bailu,Ruan Mei,Black Swan,Kafka,Flattery
0ae30fecdc5c11eebbd428c2dd2980ba,4,1,33504,3,Ruan Mei,Himeko,Pela,Fu Xuan,Flattery
0ae30fecdc5c11eebbd428c2dd2980ba,4,2,40000,3,Tingyun,Clara,Sparkle,Huohuo,Blarney
0ae30feddc5c11eebeb928c2dd2980ba,4,1,40000,3,Fu Xuan,Sparkle,Pela,Himeko,Blarney
0ae30feddc5c11eebeb928c2dd2980ba,4,2,40000,3,Huohuo,Ruan Mei,Black Swan,Kafka,Flattery
0ae30feedc5c11ee8f2128c2dd2980ba,4,1,24622,3,Ruan Mei,Fu Xuan,Jingliu,Pela,Spiel
0ae30feedc5c11ee8f2128c2dd2980ba,4,2,40000,3,Tingyun,Luocha,Jing Yuan,Sparkle,Spiel
0ae30fefdc5c11eebd8a28c2dd2980ba,4,1,36900,3,Ruan Mei,Topaz & Numby,Herta,Fu Xuan,Blarney
0ae30fefdc5c11eebd8a28c2dd2980ba,4,2,24300,3,Serval,Tingyun,Clara,Lynx,Blarney
0ae30ff0dc5c11ee9bae28c2dd2980ba,4,1,28195,3,Topaz & Numby,Herta,Luocha,Bronya,Flattery
0ae30ff0dc5c11ee9bae28c2dd2980ba,4,2,40000,3,Clara,Lynx,Sparkle,Tingyun,Blarney
0ae30ff1dc5c11eea6ca28c2dd2980ba,4,1,36075,3,Topaz & Numby,Ruan Mei,Herta,Fu Xuan,Blarney
0ae30ff1dc5c11eea6ca28c2dd2980ba,4,2,35378,3,Jing Yuan,Tingyun,Sparkle,Luocha,Blarney
0ae33666dc5c11ee9f3028c2dd2980ba,4,1,30394,3,Fu Xuan,Topaz & Numby,Clara,Asta,Blarney
0ae33666dc5c11ee9f3028c2dd2980ba,4,2,40000,3,Luocha,Jing Yuan,Tingyun,Ruan Mei,Blarney
0ae33667dc5c11eeaeaa28c2dd2980ba,4,1,40000,3,Topaz & Numby,Clara,Sparkle,Huohuo,Blarney
0ae33667dc5c11eeaeaa28c2dd2980ba,4,2,40000,3,Luocha,Ruan Mei,Kafka,Black Swan,Flattery
0ae33668dc5c11eea2d128c2dd2980ba,4,1,34905,3,Himeko,Herta,Ruan Mei,Huohuo,Spiel
0ae33668dc5c11eea2d128c2dd2980ba,4,2,26600,3,Fu Xuan,Sparkle,Bronya,Seele,Flattery
0ae33669dc5c11ee835528c2dd2980ba,4,1,31978,2,March 7th,Ruan Mei,Topaz & Numby,Himeko,Spiel
0ae33669dc5c11ee835528c2dd2980ba,4,2,25816,2,Huohuo,Sparkle,Tingyun,Clara,Spiel
0ae3366adc5c11eebb7928c2dd2980ba,4,1,35000,3,Dr. Ratio,Topaz & Numby,Ruan Mei,Sparkle,Blarney
0ae3366adc5c11eebb7928c2dd2980ba,4,2,25498,3,Kafka,Black Swan,Pela,Tingyun,Flattery
0ae3366bdc5c11eea7ed28c2dd2980ba,4,1,40000,3,Ruan Mei,Himeko,Topaz & Numby,Pela,Blarney
0ae3366bdc5c11eea7ed28c2dd2980ba,4,2,29555,3,Jing Yuan,Sparkle,Tingyun,Luocha,Blarney
0ae3366cdc5c11eebf9228c2dd2980ba,4,1,36950,3,Argenti,Bronya,Hanya,Huohuo,Flattery
0ae3366cdc5c11eebf9228c2dd2980ba,4,2,36450,3,Jing Yuan,Kafka,Fu Xuan,Black Swan,Flattery
0ae3366ddc5c11eea16228c2dd2980ba,4,1,23824,3,Topaz & Numby,Blade,Dr. Ratio,Bailu,Blarney
0ae3366ddc5c11eea16228c2dd2980ba,4,2,40000,3,Yukong,Clara,Sparkle,Luocha,Blarney
0ae3366edc5c11ee9c2c28c2dd2980ba,4,1,40000,3,Himeko,Pela,Fu Xuan,Ruan Mei,Blarney
0ae3366edc5c11ee9c2c28c2dd2980ba,4,2,20549,3,Sparkle,Dr. Ratio,Jing Yuan,Lynx,Blarney
0ae3366fdc5c11ee8e5e28c2dd2980ba,4,1,40000,3,Asta,Ruan Mei,Topaz & Numby,Herta,Blarney
0ae3366fdc5c11ee8e5e28c2dd2980ba,4,2,36141,3,March 7th,Clara,Sparkle,Kafka,Spiel
0ae33670dc5c11eeb86328c2dd2980ba,4,1,35300,3,Herta,Pela,Ruan Mei,Huohuo,Spiel
0ae33670dc5c11eeb86328c2dd2980ba,4,2,27441,3,Clara,Sparkle,Topaz & Numby,Fu Xuan,Spiel
0ae33671dc5c11eea69728c2dd2980ba,4,1,40000,3,Herta,Himeko,Sparkle,Fu Xuan,Blarney
0ae33671dc5c11eea69728c2dd2980ba,4,2,40000,3,Ruan Mei,Clara,Luocha,Tingyun,Blarney
0ae33672dc5c11ee875928c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Fu Xuan,Blarney
0ae33672dc5c11ee875928c2dd2980ba,4,2,20000,3,Clara,Tingyun,Lynx,Kafka,Blarney
0ae33673dc5c11eeb40c28c2dd2980ba,4,1,34413,3,Ruan Mei,Himeko,Herta,Luocha,Blarney
0ae33673dc5c11eeb40c28c2dd2980ba,4,2,30303,3,Seele,Sparkle,Fu Xuan,Tingyun,Flattery
0ae33674dc5c11eeb32a28c2dd2980ba,4,1,29630,3,Topaz & Numby,Himeko,Pela,Clara,Blarney
0ae33674dc5c11eeb32a28c2dd2980ba,4,2,33642,3,Fu Xuan,Sparkle,Seele,Tingyun,Flattery
0ae33675dc5c11ee896f28c2dd2980ba,4,1,40000,3,Himeko,Pela,Herta,Fu Xuan,Spiel
0ae33675dc5c11ee896f28c2dd2980ba,4,2,40000,3,Luocha,Jing Yuan,Dr. Ratio,Tingyun,Blarney
0ae33676dc5c11ee8bb228c2dd2980ba,4,1,33447,3,Herta,Topaz & Numby,Ruan Mei,Huohuo,Blarney
0ae33676dc5c11ee8bb228c2dd2980ba,4,2,30958,3,Jing Yuan,Sparkle,Pela,Fu Xuan,Flattery
0ae33677dc5c11eea33928c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Huohuo,Spiel
0ae33677dc5c11eea33928c2dd2980ba,4,2,31450,3,Dan Heng • Imbibitor Lunae,Luocha,Sparkle,Tingyun,Flattery
0ae33678dc5c11eebda128c2dd2980ba,4,1,37000,3,Gepard,Himeko,Herta,Ruan Mei,Spiel
0ae33678dc5c11eebda128c2dd2980ba,4,2,35096,3,Clara,Jing Yuan,Sparkle,Lynx,Blarney
0ae33679dc5c11eeb25d28c2dd2980ba,4,1,35231,3,Fu Xuan,Clara,Bronya,Topaz & Numby,Blarney
0ae33679dc5c11eeb25d28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Flattery
0ae3367adc5c11ee8aca28c2dd2980ba,4,1,32912,3,Ruan Mei,Fu Xuan,Herta,Himeko,Blarney
0ae3367adc5c11ee8aca28c2dd2980ba,4,2,40000,3,Huohuo,Sparkle,Jing Yuan,Tingyun,Blarney
0ae3367bdc5c11ee893b28c2dd2980ba,4,1,28850,3,Himeko,Asta,Lynx,Herta,Blarney
0ae3367bdc5c11ee893b28c2dd2980ba,4,2,40000,3,Jing Yuan,Sparkle,Bailu,Tingyun,Blarney
0ae3367cdc5c11eeabb528c2dd2980ba,4,1,35500,3,Topaz & Numby,Dr. Ratio,Ruan Mei,Herta,Blarney
0ae3367cdc5c11eeabb528c2dd2980ba,4,2,40000,3,Clara,Tingyun,Sparkle,March 7th,Blarney
0ae3367ddc5c11eebb6128c2dd2980ba,4,1,24718,1,Gepard,Himeko,Ruan Mei,Jingliu,Flattery
0ae3367ddc5c11eebb6128c2dd2980ba,4,2,17783,1,Fu Xuan,Dr. Ratio,Tingyun,Jing Yuan,Flattery
0ae3367edc5c11eebb4b28c2dd2980ba,4,1,40000,3,Fu Xuan,Ruan Mei,Himeko,Herta,Blarney
0ae3367edc5c11eebb4b28c2dd2980ba,4,2,40000,3,Huohuo,Clara,Sparkle,Tingyun,Blarney
0ae3367fdc5c11eeb18628c2dd2980ba,4,1,40000,3,Fire Trailblazer,Ruan Mei,Herta,Himeko,Spiel
0ae3367fdc5c11eeb18628c2dd2980ba,4,2,21455,3,Blade,Tingyun,Sparkle,Dr. Ratio,Spiel
0ae33680dc5c11ee93ec28c2dd2980ba,4,1,27750,3,Fu Xuan,Jingliu,Sparkle,Bronya,Flattery
0ae33680dc5c11ee93ec28c2dd2980ba,4,2,34792,3,Hanya,Ruan Mei,Argenti,Kafka,Flattery
0ae33681dc5c11ee96fe28c2dd2980ba,4,1,40000,3,Topaz & Numby,Ruan Mei,Himeko,Herta,Blarney
0ae33681dc5c11ee96fe28c2dd2980ba,4,2,20132,3,Clara,Lynx,Jing Yuan,Tingyun,Spiel
0ae33682dc5c11eeba0b28c2dd2980ba,4,1,34962,3,Himeko,Guinaifen,Ruan Mei,Fu Xuan,Blarney
0ae33682dc5c11eeba0b28c2dd2980ba,4,2,30057,3,Kafka,Black Swan,Tingyun,Huohuo,Flattery
0ae33683dc5c11eea16b28c2dd2980ba,4,1,40000,3,Gepard,Ruan Mei,Herta,Himeko,Blarney
0ae33683dc5c11eea16b28c2dd2980ba,4,2,20000,3,Lynx,Serval,Black Swan,Kafka,Flattery
0ae33684dc5c11eea77c28c2dd2980ba,4,1,29050,3,Herta,Topaz & Numby,Ruan Mei,Huohuo,Blarney
0ae33684dc5c11eea77c28c2dd2980ba,4,2,40000,3,Tingyun,Clara,Sparkle,Lynx,Blarney
0ae33685dc5c11eeb50028c2dd2980ba,4,1,26900,3,Fu Xuan,Tingyun,Himeko,Jingliu,Flattery
0ae33685dc5c11eeb50028c2dd2980ba,4,2,40000,3,Luocha,Ruan Mei,Black Swan,Kafka,Flattery
0ae33686dc5c11ee94b028c2dd2980ba,4,1,40000,3,Himeko,Herta,Topaz & Numby,Ruan Mei,Blarney
0ae33686dc5c11ee94b028c2dd2980ba,4,2,40000,3,Yukong,Tingyun,Luocha,Clara,Blarney
0ae33687dc5c11ee99fc28c2dd2980ba,4,1,30600,3,Himeko,Herta,Sparkle,Fu Xuan,Blarney
0ae33687dc5c11ee99fc28c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Tingyun,Huohuo,Flattery
0ae33688dc5c11eea86e28c2dd2980ba,4,1,35350,3,March 7th,Ruan Mei,Himeko,Herta,Blarney
0ae33688dc5c11eea86e28c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Black Swan,Kafka,Blarney
0ae33689dc5c11ee8f4f28c2dd2980ba,4,1,27342,3,Seele,Silver Wolf,Bronya,Fu Xuan,Flattery
0ae33689dc5c11ee8f4f28c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Asta,Bailu,Flattery
0ae3368adc5c11ee9ef128c2dd2980ba,4,1,33519,2,Herta,Ruan Mei,Bronya,Huohuo,Blarney
0ae3368adc5c11ee9ef128c2dd2980ba,4,2,20000,2,Dan Heng • Imbibitor Lunae,Sparkle,Luocha,Tingyun,Flattery
0ae3368bdc5c11eeb82628c2dd2980ba,4,1,36650,3,Jingliu,Ruan Mei,Himeko,Huohuo,Blarney
0ae3368bdc5c11eeb82628c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Sparkle,Fu Xuan,Blarney
0ae3368cdc5c11eea15a28c2dd2980ba,4,1,27998,3,Argenti,Tingyun,Asta,Bailu,Flattery
0ae3368cdc5c11eea15a28c2dd2980ba,4,2,33879,3,Jing Yuan,Sparkle,Bronya,Luocha,Blarney
0ae3368ddc5c11eebb0528c2dd2980ba,4,1,27334,3,Jingliu,Sparkle,Jing Yuan,Fu Xuan,Flattery
0ae3368ddc5c11eebb0528c2dd2980ba,4,2,34140,3,Black Swan,Kafka,Ruan Mei,Huohuo,Flattery
0ae3368edc5c11ee830528c2dd2980ba,4,1,35429,3,Topaz & Numby,Ruan Mei,Himeko,Herta,Blarney
0ae3368edc5c11ee830528c2dd2980ba,4,2,26888,3,Dr. Ratio,Sparkle,Jing Yuan,Luocha,Blarney
0ae3368fdc5c11ee83ff28c2dd2980ba,4,1,27094,3,Fu Xuan,Asta,Herta,Ruan Mei,Blarney
0ae3368fdc5c11ee83ff28c2dd2980ba,4,2,40000,3,Sparkle,Clara,Huohuo,Tingyun,Blarney
0ae33690dc5c11eeb6fb28c2dd2980ba,4,1,32339,3,Clara,Ruan Mei,Herta,Lynx,Blarney
0ae33690dc5c11eeb6fb28c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Sparkle,Luocha,Flattery
0ae33691dc5c11eead2128c2dd2980ba,4,1,32650,3,Kafka,Black Swan,Luocha,Ruan Mei,Flattery
0ae33691dc5c11eead2128c2dd2980ba,4,2,40000,3,Jing Yuan,Sparkle,Fu Xuan,Tingyun,Blarney
0ae33692dc5c11ee8f4a28c2dd2980ba,4,1,24286,3,Himeko,Bronya,Hanya,Luocha,Blarney
0ae33692dc5c11ee8f4a28c2dd2980ba,4,2,40000,3,Jing Yuan,Ruan Mei,Tingyun,Fu Xuan,Blarney
0ae33693dc5c11eeb83d28c2dd2980ba,4,1,32228,3,Himeko,Herta,Ruan Mei,Fu Xuan,Spiel
0ae33693dc5c11eeb83d28c2dd2980ba,4,2,27850,3,Jingliu,Sparkle,Bronya,Huohuo,Flattery
0ae33694dc5c11eea99928c2dd2980ba,4,1,40000,3,Topaz & Numby,Bronya,Ruan Mei,Huohuo,Blarney
0ae33694dc5c11eea99928c2dd2980ba,4,2,40000,3,Blade,Jing Yuan,Sparkle,Fu Xuan,Blarney
0ae33695dc5c11ee8e3428c2dd2980ba,4,1,21767,3,Jingliu,Topaz & Numby,Pela,Fu Xuan,Flattery
0ae33695dc5c11ee8e3428c2dd2980ba,4,2,40000,3,Black Swan,Kafka,Ruan Mei,Huohuo,Flattery
0ae33696dc5c11ee87c628c2dd2980ba,4,1,40000,3,Topaz & Numby,Himeko,Ruan Mei,Herta,Blarney
0ae33696dc5c11ee87c628c2dd2980ba,4,2,36450,3,Clara,March 7th,Dan Heng • Imbibitor Lunae,Sparkle,Blarney
0ae33697dc5c11ee91bf28c2dd2980ba,4,1,30476,3,Jingliu,Bronya,Himeko,Ruan Mei,Spiel
0ae33697dc5c11ee91bf28c2dd2980ba,4,2,30612,3,Jing Yuan,Sparkle,Tingyun,Asta,Blarney
0ae33698dc5c11ee8e2028c2dd2980ba,4,1,28760,3,Herta,Himeko,Pela,Fu Xuan,Blarney
0ae33698dc5c11ee8e2028c2dd2980ba,4,2,40000,3,Argenti,Tingyun,Sparkle,Luocha,Flattery
0ae33699dc5c11ee802c28c2dd2980ba,4,1,31929,3,Gepard,Himeko,Topaz & Numby,Asta,Spiel
0ae33699dc5c11ee802c28c2dd2980ba,4,2,40000,3,Jing Yuan,Tingyun,Ruan Mei,Huohuo,Flattery
0ae3369adc5c11eea0de28c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Huohuo,Blarney
0ae3369adc5c11eea0de28c2dd2980ba,4,2,20531,3,Kafka,Sparkle,Tingyun,Fu Xuan,Flattery
0ae3369bdc5c11eeb37828c2dd2980ba,4,1,40000,3,Himeko,Tingyun,Herta,Huohuo,Spiel
0ae3369bdc5c11eeb37828c2dd2980ba,4,2,40000,3,Seele,Sparkle,Clara,Topaz & Numby,Spiel
0ae3369cdc5c11ee953c28c2dd2980ba,4,1,31924,2,Fu Xuan,Herta,Pela,Ruan Mei,Blarney
0ae3369cdc5c11ee953c28c2dd2980ba,4,2,27263,2,Luocha,Jing Yuan,Tingyun,Sparkle,Blarney
0ae3369ddc5c11eea50628c2dd2980ba,4,1,36250,3,Asta,Himeko,Herta,Fire Trailblazer,Blarney
0ae3369ddc5c11eea50628c2dd2980ba,4,2,26494,3,Kafka,Black Swan,Ruan Mei,Huohuo,Spiel
0ae3369edc5c11ee863328c2dd2980ba,4,1,40000,3,Herta,Himeko,Ruan Mei,Xueyi,Blarney
0ae3369edc5c11ee863328c2dd2980ba,4,2,35700,3,Fu Xuan,Jing Yuan,Sparkle,Tingyun,Flattery
0ae3369fdc5c11eeb6ea28c2dd2980ba,4,1,40000,3,Topaz & Numby,Himeko,Herta,Fu Xuan,Blarney
0ae3369fdc5c11eeb6ea28c2dd2980ba,4,2,40000,3,Seele,Silver Wolf,Sparkle,Lynx,Flattery
0ae336a0dc5c11eeac6a28c2dd2980ba,4,1,33231,3,Himeko,Asta,Pela,Fu Xuan,Blarney
0ae336a0dc5c11eeac6a28c2dd2980ba,4,2,28600,3,Kafka,Bailu,Ruan Mei,Dr. Ratio,Spiel
0ae336a1dc5c11eeb51928c2dd2980ba,4,1,25457,1,Bailu,Jingliu,Topaz & Numby,Ruan Mei,Flattery
0ae336a1dc5c11eeb51928c2dd2980ba,4,2,24344,1,Lynx,Dr. Ratio,Jing Yuan,Tingyun,Blarney
0ae336a2dc5c11eea81f28c2dd2980ba,4,1,32249,3,Luocha,Himeko,Jingliu,Ruan Mei,Spiel
0ae336a2dc5c11eea81f28c2dd2980ba,4,2,36579,3,Fu Xuan,Jing Yuan,Sparkle,Dan Heng • Imbibitor Lunae,Spiel
0ae336a3dc5c11eeb7d428c2dd2980ba,4,1,35650,3,Huohuo,Argenti,Herta,Tingyun,Blarney
